LONG_X,LAT_Y,tipo,Mg SinAtipicos,Ca SinAtipicos,Na SinAtipicos,K SinAtipicos,na_ka,HCO3 SinAtipicos,Cl SinAtipicos,SO4 SinAtipicos,NO3 SinAtipicos,NO2 SinAtipicos,Fe SinAtipicos,pH SinAtipicos,TEMP SinAtipicos,COND_ELE SinAtipicos,SDT SinAtipicos,UG_Superficial,Edad_Superficial,Norte_Sur_Cimitarra,Geomorfologia,ID_RANURADO,DEM_12,CAR,DEP,MUN,CATION,ANION,BE,BE_ABS,Ref_mascara,Profundidad_(m),Prof_asociada,FECHA,Registro_Fecha,DIA,MES,A�O,Localización,ArchivoFuente,Selected,ID,Nombre_del_punto,ID_PUNTO,Cluster,Silhouette,Selected (1)
-73.632497,5.087238,Pozo,0.004115226,0.67,1.408695652,0.094871795,1.503567447,1.852459016,0.14084507,0.208333333,,0.000129032,0.003402152,7.81,31.3,257,98.1,NULL,NULL,SUR,,,,,,,2.173567447,2.205168605,-0.72169588,0.72169588,EIA,75,75,?,Exacta,20,8,2015,https://drive.google.com/drive/u/1/folders/1FRlQ3eUENfbRS93aaUfFuR3xkf7TmiFR,VolcadoMasivo_TODO_8.4_MCDA.xlsx,No,M-0065,P4 POZO,PO-11-0642,C1,0.508138017,No
-73.654579,8.108869,Pozo,0.004115226,0.44,0.47826087,0.151282051,0.629542921,0.595081967,0.366197183,0.208333333,,0.000177419,0.003402152,7.33,31.5,144,61,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,69,CORPOCESAR,CESAR,R+ìO DE ORO,1.069542921,1.173192055,-4.621550721,4.621550721,EIA,42,35,?,,,,,https://drive.google.com/drive/u/1/folders/1hQDoSHdjEDyy9Gg4ipbHBJa5YjWknSAq,VolcadoMasivo_TODO_8.4_MCDA.xlsx,No,M-0066,P1 POZO,PO-11-0643,C2,0.672920448,No
-73.316868,8.111073,Pozo,0.004115226,0.73,0.786956522,0.146153846,0.933110368,1.721311475,0.14084507,0.208333333,,0.001290323,0.003402152,7.83,30.8,258,126,Basamento Metam+¦rfico (Bm),Est+®nico-T+¦nico,NORTE,Cc,,2159,CORPONOR,NULL,NULL,1.663110368,2.075182354,-11.02299945,11.02299945,EIA,,,?,,,,,https://drive.google.com/drive/u/1/folders/1hQDoSHdjEDyy9Gg4ipbHBJa5YjWknSAq,VolcadoMasivo_TODO_8.4_MCDA.xlsx,No,M-0067,P2 POZO,PO-11-0644,C1,0.480027335,No
-73.581072,7.61908,Pozo,0.30617284,0.3435,0.004347826,0.002564103,0.006911929,0.016393443,0.210704225,0.208333333,0.000112903,,0.007162426,6.4,32.57,,,Cuaternario Aluvial (Qca),Cuaternario,SUR,Faa,,68,CDMB,SANTANDER,RIONEGRO,0.64967284,0.426312888,20.75863518,20.75863518,EIA,169,169,12/1/2018 0:00,Exacta,1,12,2018,INFORMACIÓN GRANTIERRA,VolcadoMasivo_TODO_8.4_MCDA.xlsx,No,M-0074,,PO-14-0669,C2,0.681758671,No
-73.530746,8.166831,Pozo,0.004115226,2.215,2.973913043,0.366666667,3.34057971,0.732786885,1.509859155,0.070833333,0.058064516,,0.050136981,7.1,,215,131,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faas,,160,CORPOCESAR,CESAR,R+ìO DE ORO,5.55557971,2.421680871,39.28540139,39.28540139,EIA,,,6/1/2012 0:00,Aproximada,1,6,2012,INFORMACIÓN GRANTIERRA,VolcadoMasivo_TODO_8.4_MCDA.xlsx,No,M-0077,Pozo El Remanso,PO-14-0675,C1,0.525119856,No
-73.475361,7.3936,Pozo Profundo,0.403292181,0.28,0.004347826,0.002564103,0.006911929,0.016393443,0.028169014,0.416666667,,0.000967742,0.004297456,6.67,,50,,Cuaternario Aluvial (Qca),NULL,SUR,Faa,RA-11002,103,CAS,SANTANDER,SABANA DE TORRES,0.683292181,0.450100878,20.57461892,20.57461892,CAR,,,5/10/2016 0:00,Exacta,10,5,2016,https://drive.google.com/open?id=1p5XRpNrvv6v9AxGecaM7btufqqIwOmKp,VolcadoMasivo_TODO_8.4_YXDC.xlsx,No,M-11001,,PO-22-11004,C2,0.669691847,No
-73.990065,6.952022,Manantial,0.083950617,0.158,0.246956522,0.002564103,0.249520625,0.836229508,0.173521127,0.083333333,0.016101613,0.000329032,,6.52,29.05,119.35,74,Abanico Antiguo (QTcal),NULL,SUR,Dmo,,94,CORANTIOQUIA,ANTIOQUIA,YOND+ô (Casabe),0.488907139,1.109514613,-38.82626556,38.82626556,Estudios previos,,,?,,26,8,2013,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20004,119-I-C-036 / 253 / El Ejemplo,PO-26-20004,C2,0.678098563,No
-73.96471,6.948508,Aljibe,0.159670782,0.359,0.552173913,0.002564103,0.554738016,1.616065574,0.198309859,0.083333333,0.006470968,4.84E-05,,7.24,29.2,199.4,130,Formaci+¦n Real (N1r),NULL,SUR,Fpl,,83,CORANTIOQUIA,ANTIOQUIA,YOND+ô (Casabe),1.070844695,1.904228121,-28.01220265,28.01220265,Estudios previos,4.5,4.5,?,,20,8,2013,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20019,119-III-A-006 / 188 / Buenos Aires,PO-26-20019,C2,0.573748809,No
-73.950772,7.090451,,0.032263374,0.0665,0.168695652,0.002564103,0.171259755,0.016393443,0.191549296,0.083333333,0.004629032,0.000322581,,6.83,30.9,121,61,Formaci+¦n Real (N1r),NULL,SUR,Faa,,80,CORANTIOQUIA,ANTIOQUIA,YOND+ô (Casabe),0.267459027,0.279834242,-2.261167104,2.261167104,Estudios previos,,,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20047,San Miguel del Tigre / Sub16 / San Miguel del Tigre,PO-26-20047,C2,0.700843033,No
-73.943497,6.986101,Pozo,0.9218107,1.4,0.330434783,0.002564103,0.332998886,2.622622951,2.150422535,0.083333333,0.002880645,4.84E-05,,7.27,28.9,411,261,Abanico Antiguo (QTcal),NULL,SUR,Dmo,,99,CORANTIOQUIA,ANTIOQUIA,YOND+ô (Casabe),2.652245482,4.859307852,-29.38223655,29.38223655,Estudios previos,42,42,?,,23,8,2013,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20079,119-I-D-050 / 134 / La costeña,PO-26-20079,C1,0.589773052,No
-73.942955,7.015081,Aljibe,0.171193416,0.395,0.338695652,0.002564103,0.341259755,1.899180328,0.417464789,0.083333333,0.487580645,4.84E-05,,7.06,29.9,328.5,257,Formaci+¦n Real (N1r),NULL,SUR,Fpl,,81,CORANTIOQUIA,ANTIOQUIA,YOND+ô (Casabe),0.904889068,2.887607482,-52.28003212,52.28003212,Estudios previos,2,2,?,,25,8,2013,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20082,119-I-D-018 / 102 / Las Gaviotas,PO-26-20082,C1,0.472538524,No
-73.938688,7.149277,Pozo,0.217283951,0.3815,0.369565217,0.002564103,0.37212932,0.016393443,0.18028169,0.083333333,0.002112903,0.000580645,,7.24,31.92,279,149,Cauce Aluvial (Fca),NULL,SUR,Fpl,,72,CORANTIOQUIA,ANTIOQUIA,YOND+ô (Casabe),0.968349168,0.266308572,56.86115054,56.86115054,Estudios previos,,,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20092,Pozo vereda La Felicidad / Sub15 / Pozo vereda La Felicidad,PO-29-20092,C2,0.687125574,No
-73.933121,7.030966,Pozo,1.333333333,2.755,0.87826087,0.002564103,0.880824973,4.983770492,6.962253521,0.083333333,0.014259677,4.84E-05,,6.93,28.2,1120,,Formaci+¦n Real (N1r),NULL,SUR,Fpl,,74,CORANTIOQUIA,ANTIOQUIA,YOND+ô (Casabe),4.966594203,12.04366541,-41.60472191,41.60472191,Estudios previos,,,?,,29,8,2013,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20120,119-I-D-025 / 109 / Centro educativo Rural el Condor,PO-26-20120,C3,0.509230254,No
-73.933119,6.978692,Aljibe,0.618930041,1.465,0.315217391,0.002564103,0.317781494,2.540983607,0.122816901,0.083333333,0.000258065,4.84E-05,,6.38,29.6,332,197,Formaci+¦n Real (N1r),NULL,SUR,Fpl,,98,CORANTIOQUIA,ANTIOQUIA,YOND+ô (Casabe),2.399147432,2.747440293,-6.767452126,6.767452126,Estudios previos,1.95,1.95,?,,19,8,2013,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20121,119-I-D-060 / 174 / la Ilusion,PO-26-20121,C1,0.618495522,No
-73.924379,7.001919,Pozo,0.101234568,0.216,0.24,0.002564103,0.242564103,0.993442623,0.153802817,0.083333333,0.001064516,4.84E-05,,6.63,28.7,144,92,Formaci+¦n Real (N1r),NULL,SUR,Fpl,,81,CORANTIOQUIA,ANTIOQUIA,YOND+ô (Casabe),0.557234568,1.231691676,-37.701784,37.701784,Estudios previos,18,18,?,,23,8,2013,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20167,119-I-D-054 / 138 / Casabianca,PO-26-20167,C2,0.665311323,No
-73.92221,7.047537,Aljibe,0.190123457,0.4505,0.31173913,0.002564103,0.314303233,1.267213115,0.170704225,0.083333333,0.000258065,4.84E-05,,7.43,28.5,160.5,102,Cauce Aluvial (Fca),NULL,SUR,Faa,,73,CORANTIOQUIA,ANTIOQUIA,YOND+ô (Casabe),0.952362587,1.521557125,-23.00780155,23.00780155,Estudios previos,6.49,6.49,?,,21,8,2013,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20175,119-I-B-093 / 217 / Hato Canaguay,PO-29-20175,C2,0.616876224,No
-73.921837,7.025148,Pozo de monitoreo,0.159670782,0.359,0.552173913,0.002564103,0.554738016,1.616065574,0.198309859,0.083333333,0.006470968,4.84E-05,,7.24,29.2,199.4,130,Formaci+¦n Real (N1r),NULL,SUR,Fpl,,75,CORANTIOQUIA,ANTIOQUIA,YOND+ô (Casabe),1.070844695,1.904228121,-28.01220265,28.01220265,Estudios previos,6.72,6.72,?,,28,8,2013,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20177,119-I-D-108 / 272 / Estacion 2 (PM3),PO-26-20177,C2,0.573748809,No
-73.916791,7.063938,Aljibe,0.259259259,0.55,0.193478261,0.002564103,0.196042364,1.93442623,0.615211268,0.167291667,0.004930645,4.84E-05,,6.86,28.1,300,251,Cauce Aluvial (Fca),NULL,SUR,Fpl,,73,CORANTIOQUIA,ANTIOQUIA,YOND+ô (Casabe),1.00273752,2.721908196,-46.15662286,46.15662286,Estudios previos,3.65,3.65,?,,15,8,2013,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20273,119-I-B-017 / 36 / la Esperanza,PO-29-20273,C1,0.509967783,No
-73.910785,7.052759,Aljibe,0.095473251,0.1975,0.24826087,0.002564103,0.250824973,0.995081967,0.002816901,0.083333333,0.001483871,4.84E-05,,7.11,28.8,133.45,85,Cauce Aluvial (Fca),NULL,SUR,Fpl,,72,CORANTIOQUIA,ANTIOQUIA,YOND+ô (Casabe),0.541234121,1.079947559,-33.22967715,33.22967715,Estudios previos,3,3,?,,21,8,2013,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20334,119-I-B-085 / 209 / el Recreo,PO-29-20334,C2,0.663217547,No
-73.665554,8.341277,Aljibe,0.673251029,1.185,1.2,0.032051282,1.232051282,0.016393443,0.591549296,0.225,0.001612903,0.000193548,0.002614285,6.65,28.4,326,143.6,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,65,CORPOCESAR,CESAR,GAMARRA,3.090302311,0.820970033,58.02030845,58.02030845,PMA,,,6/9/2015 0:00,Exacta,9,6,2015,https://drive.google.com/drive/u/1/folders/1s6g52rIYxO71EkDE9x8Jz73b6FCwEGhw,VolcadoMasivo_TODO_8.4_DR.xlsx,No,M-2037,Aljibe Finca Buenos Aires,PO-11-2037,C2,0.555093702,No
-73.909038,7.078321,Pozo,0.316049383,0.71,0.408695652,0.002564103,0.411259755,2.245901639,1.073802817,0.083333333,0.007290323,4.84E-05,,7.13,30.2,399,231,Cauce Aluvial (Fca),NULL,SUR,Fpl,,74,CORANTIOQUIA,ANTIOQUIA,YOND+ô (Casabe),1.434745035,3.410376499,-40.77568438,40.77568438,Estudios previos,,,?,,15,8,2013,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20375,119-I-B-005 / 24 / Centro educativo rural La Cabaña,PO-29-20375,C1,0.567258573,No
-73.90368,7.005357,Aljibe,0.022139918,0.0417,0.056956522,0.002564103,0.059520625,0.090163934,0.086760563,0.083333333,0.003814516,4.84E-05,,5.2,28,32.45,19,Formaci+¦n Real (N1r),NULL,SUR,Faa,,75,CORANTIOQUIA,ANTIOQUIA,YOND+ô (Casabe),0.120796439,0.264120734,-37.23510009,37.23510009,Estudios previos,4.15,4.15,?,,23,8,2013,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20468,119-I-D-235 / 404 / Brisas del oriente,PO-26-20468,C2,0.699635754,No
-73.902067,7.010619,Aljibe,0.035555556,0.0715,0.089130435,0.002564103,0.091694538,0.337704918,0.198309859,0.083333333,0.006362903,4.84E-05,,5.67,29.3,51.4,36,Formaci+¦n Real (N1r),NULL,SUR,Faa,,69,CORANTIOQUIA,ANTIOQUIA,YOND+ô (Casabe),0.19618599,0.625759401,-52.26301104,52.26301104,Estudios previos,3,3,?,,23,8,2013,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20483,119-I-D-233 / 402 / Bella Vista,PO-26-20483,C2,0.698763529,No
-73.901734,6.632602,,0.023786008,0.0448,0.330434783,0.002564103,0.332998886,0.016393443,0.405633803,0.083333333,0.012016129,0.000241935,,6.91,27.27,105,,NULL,NULL,SUR,NULL,,128,CAS,SANTANDER,PUERTO PARRA,0.399020791,0.501225201,-11.35294251,11.35294251,Estudios previos,,,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20487,Finca El Diamante / SUB 03 / Finca El Diamante,PO-35-20487,C2,0.697385914,No
-73.89889,7.105345,,0.179423868,0.327,0.092173913,0.002564103,0.094738016,0.016393443,0.253521127,0.083333333,0.000903226,0.000403226,,7.34,28.7,267,133,Cauce Aluvial (Fca),NULL,SUR,Ar,,77,CAS,SANTANDER,BARRANCABERMEJA,0.598597781,0.338160912,27.8019165,27.8019165,Estudios previos,,,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20500,Finca Yerbabuena / Sub14 / Finca Yerbabuena,PO-29-20500,C2,0.691988075,No
-73.892725,6.68538,,0.202469136,0.3815,0.41826087,0.002564103,0.420824973,0.016393443,0.371830986,0.083333333,0.006354839,0.000209677,,6.56,28.39,286,,NULL,NULL,SUR,NULL,,99,CAS,SANTANDER,PUERTO PARRA,1.002230005,0.461728835,36.92051682,36.92051682,Estudios previos,,,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20540,India Baja / SUB 04 / India Baja,PO-35-20540,C2,0.687068878,No
-73.890886,7.309171,,0.046584362,0.085,0.144782609,0.002564103,0.147346712,0.016393443,0.056338028,0.083333333,0.000241935,9.68E-05,,7.79,28.64,87,44,Cauce Aluvial (Fca),NULL,SUR,Fpl,,77,CAS,SANTANDER,PUERTO WILCHES,0.276366971,0.140010071,32.74841932,32.74841932,Estudios previos,,,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20550,Campamento Monterrey / Sub9 / Campamento Monterrey,PO-16-20550,C2,0.699416264,No
-73.889826,7.374211,Aljibe,0.666666667,0.3985,1.596086957,0.002564103,1.59865106,0.801639344,0.56,1.200833333,0.014516129,0.00016129,,7.1,,578,,Cauce Aluvial (Fca),NULL,SUR,Fpl,,63,CAS,SANTANDER,PUERTO WILCHES,2.661253623,2.577150097,1.605518221,1.605518221,Estudios previos,12,4.7,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20552,Acn / Ha / Caño Negro,PO-16-20552,C2,0.5496396,No
-73.88875,7.412748,Pozo,0.995884774,0.8665,0.982608696,0.002564103,0.985172799,3.273770492,0.169014085,0.208333333,0.014516129,0.00016129,,6.78,22,370,,Cauce Aluvial (Fca),NULL,SUR,Ftas,,61,CAS,SANTANDER,PUERTO WILCHES,2.844993469,3.665795329,-12.60679597,12.60679597,Estudios previos,80,80,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20557,Psttere / Hp / Acueducto Santa Teresa,PO-16-20557,C1,0.626230951,No
-73.879517,7.356791,Aljibe,0.037037037,0.124,0.055217391,0.002564103,0.057781494,0.067213115,0.169014085,0.208333333,0.014516129,0.00016129,,7.06,,18.95,,Cauce Aluvial (Fca),NULL,SUR,Ftas,,64,CAS,SANTANDER,PUERTO WILCHES,0.216254428,0.459237952,-35.97131969,35.97131969,Estudios previos,9,9,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20592,Amira / Ha / Miraflores,PO-16-20592,C2,0.699615711,No
-73.863056,7.213276,,0.291358025,0.64,0.617391304,0.002564103,0.619955407,0.016393443,0.315492958,0.083333333,0.001983871,0.000370968,,7.63,29.14,287,143,Cauce Aluvial (Fca),NULL,SUR,Fpl,,70,CAS,SANTANDER,PUERTO WILCHES,1.548749329,0.40118113,58.85175002,58.85175002,Estudios previos,,,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20637,Finca La Esperanza / Sub7 / Finca La Esperanza,PO-16-20637,C2,0.661660392,No
-73.863038,7.213348,Pozo,0.291358025,0.64,0.617391304,0.002564103,0.619955407,2.442622951,0.315492958,0.083333333,0.001983871,0.003709677,,7.63,29.14,287,143,Cauce Aluvial (Fca),NULL,SUR,Fpl,,70,CAS,SANTANDER,PUERTO WILCHES,1.548749329,2.84714279,-29.53651787,29.53651787,Estudios previos,10,10,4/9/2012 0:00,,9,4,2012,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20638,P-057 / Pz / La Esperanza,PO-16-20638,C1,0.588677178,No
-73.850151,7.165743,,0.079176955,0.1345,0.386956522,0.002564103,0.389520625,0.016393443,1.802816901,0.083333333,0.133709677,0.000112903,,4.31,28.74,190,95,Formaci+¦n Real (N1r),NULL,SUR,Dmo,,83,CAS,SANTANDER,BARRANCABERMEJA,0.600633476,2.019972815,-54.16072393,54.16072393,Estudios previos,,,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20682,Llanito Julio Rodríguez / Sub10 / Llanito Julio Rodríguez,PO-29-20682,C2,0.630249635,No
-73.850109,7.231444,Pozo,0.1218107,0.2145,0.349130435,0.002564103,0.351694538,0.978688525,0.101408451,0.083333333,,,,7.42,29.47,139,60,Cauce Aluvial (Fca),NULL,SUR,Fpl,,79,CAS,SANTANDER,PUERTO WILCHES,0.685441134,1.163430309,-25.8530238,25.8530238,Estudios previos,75,110,7/9/2012 0:00,,9,7,2012,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20683,P-044 / Pz / Planta de Oleaginosas Bucarelia,PO-16-20683,C2,0.664962106,No
-73.850073,7.231426,Pozo,0.1218107,0.2145,0.349130435,0.002564103,0.351694538,0.016393443,0.101408451,0.083333333,0.000241935,9.68E-05,,7.42,29.47,139,60,Cauce Aluvial (Fca),NULL,SUR,Fpl,,79,CAS,SANTANDER,PUERTO WILCHES,0.685441134,0.185080494,57.47825494,57.47825494,Estudios previos,,110,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20685,Pozo Buarelia / Sub2 / Pozo Buarelia,PO-16-20685,C2,0.696936965,No
-73.848308,7.247692,,0.019506173,0.0391,0.025434783,0.002564103,0.027998886,0.016393443,0.056338028,0.083333333,0.033548387,9.68E-05,,5.1,31.81,65,28,Cauce Aluvial (Fca),NULL,SUR,Fpl,,94,CAS,SANTANDER,PUERTO WILCHES,0.084040955,0.173316523,-34.68932318,34.68932318,Estudios previos,,,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20697,Mulería Arandú / Sub4 / Mulería Arandú,PO-16-20697,C2,0.698043554,No
-73.848281,7.246327,Aljibe,0.019506173,0.0391,0.025434783,0.002564103,0.027998886,0.050819672,0.056338028,0.083333333,0.033548387,9.68E-05,,5.1,31.81,65,28,Cauce Aluvial (Fca),NULL,SUR,Fpl,,88,CAS,SANTANDER,PUERTO WILCHES,0.084040955,0.224136195,-45.45932082,45.45932082,Estudios previos,7.17,7,6/9/2012 0:00,,9,6,2012,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20698,A-015 / Aj / Muleria Arando,PO-16-20698,C2,0.698413164,No
-73.844778,7.227463,,0.054979424,0.1035,0.255652174,0.002564103,0.258216277,0.016393443,0.805633803,0.525,0.034516129,0.000112903,,6.26,29.91,157,78,Cauce Aluvial (Fca),NULL,SUR,Fpl,,75,CAS,SANTANDER,PUERTO WILCHES,0.414131598,1.365262835,-53.45252406,53.45252406,Estudios previos,,,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20716,El Pedral / Sub13 / El Pedral,PO-16-20716,C2,0.677815468,No
-73.840669,7.327322,Pozo,0.18436214,0.225,0.35,0.002564103,0.352564103,0.936065574,0.169014085,0.208333333,0.014516129,0.00016129,,6.95,22,115.8,,Cauce Aluvial (Fca),NULL,SUR,Fpl,,92,CAS,SANTANDER,PUERTO WILCHES,0.75936214,1.328090411,-27.24508736,27.24508736,Estudios previos,68,65,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20737,Pk8 / Hp / Acueducto Km 8,PO-16-20737,C2,0.664937791,No
-73.839165,7.328081,,0.125102881,0.272,0.526086957,0.002564103,0.52865106,0.016393443,0.343661972,0.083333333,0.000241935,9.68E-05,,7.8,28.9,107,54,Cauce Aluvial (Fca),NULL,SUR,Fpl,,78,CAS,SANTANDER,PUERTO WILCHES,0.923189837,0.427334015,36.71581376,36.71581376,Estudios previos,,,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20742,KM8 / Sub6 / KM8,PO-16-20742,C2,0.693682981,No
-73.788933,7.235931,Pozo,0.543209877,0.86,10.26086957,0.002564103,10.26343367,5.967213115,0.21971831,0.083333333,0.001725806,0.000370968,,7.52,29.17,5.27,263,Cauce Aluvial (Fca),NULL,SUR,Fpl,,77,CAS,SANTANDER,BARRANCABERMEJA,11.66407944,6.272361532,30.06013243,30.06013243,Estudios previos,10,17,9/9/2012 0:00,,9,9,2012,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-20888,P-037 / Pz / Majagual,PO-16-20888,C3,0.510385008,No
-73.697511,7.530072,Pozo,0.056790123,0.0755,0.195217391,0.002564103,0.197781494,0.06557377,0.765070423,0.208333333,0.058064516,0.00016129,,,21,92.2,,Cuaternario Aluvial (Qca),NULL,SUR,Faa,,55,CAS,SANTANDER,SABANA DE TORRES,0.327507515,1.097203333,-54.02470399,54.02470399,Estudios previos,18,18,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-21000,Plcris / Hp / La Cristalina,PO-22-21000,C2,0.685461299,No
-73.697493,7.530153,Aljibe,0.158847737,0.099,0.750434783,0.002564103,0.752998886,1.472131148,0.169014085,0.208333333,0.014516129,0.00016129,,,22,166.3,,Cuaternario Aluvial (Qca),NULL,SUR,Faa,,56,CAS,SANTANDER,SABANA DE TORRES,1.008282519,1.864155985,-29.7960588,29.7960588,Estudios previos,8,8,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-21001,Alcris / Ha / La Cristalina,PO-22-21001,C2,0.608239264,No
-73.696219,7.282845,Manantial,0.037037037,0.08,0.043478261,0.002564103,0.046042364,0.06557377,0.169014085,0.208333333,0.014516129,0.00016129,,5.11,22,16.55,,Meseta de San Rafael (Qamsr),NULL,SUR,Faai,,127,CAS,SANTANDER,PUERTO WILCHES,0.160515298,0.457598608,-48.06287435,48.06287435,Estudios previos,,,?,,,,,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-21005,Man1 / Hm / El Taladro 2,PO-16-21005,C2,0.699545744,No
-73.575581,7.871311,Pozo,0.223045267,0.061,0.369565217,0.026410256,0.395975473,1.268852459,0.557746479,0.104166667,0.283709677,0.000322581,0.023170448,,,,,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,64,CORPOCESAR,CESAR,SAN MART+ìN,0.680020741,2.23796831,-53.39113826,53.39113826,EIA,23,23,12/12/2017 0:00,Exacta,12,12,2017,https://drive.google.com/drive/folders/1vxCHFwEoJo0N_RHN7uAfzulDlAqolm6I,VolcadoMasivo_TODO_8.4_DR.xlsx,No,M-2119,PZ-006,PO-17-2119,C2,0.63024492,No
-73.576338,7.97973,Pozo,0.583539095,0.866,2.743478261,0.002564103,2.746042364,0.016393443,1.891267606,0.208333333,0.024193548,0.00016129,,6.83,24,44.5,298,Cuaternario Aluvial (Qca),NULL,NORTE,Faa,,70,CORPOCESAR,CESAR,SAN MART+ìN,4.193017356,2.123955778,32.75400313,32.75400313,Estudios previos,,,12/1/2013 0:00,,1,12,2013,https://drive.google.com/open?id=1Sv6YhpLun_LpFi9zMLdobFVKl9WwfBrH,Depurado SHI,No,M-21223,Pelporvenir1 / 37 - TSR / El Porvenir1,PO-17-21223,C2,0.530397006,No
